countryCode	year	pctUsingInternet	GDPperCap	population	fertRate	lifeExpectMale	lifeExpectFem
PAN	1999	3.83686450851963	5454.84366584543	2971197	2.767	72.46	77.49
PAN	2000	6.55479647729549	5493.59759475928	3030347	2.744	72.641	77.686
PAN	2001	7.26839987788729	5419.03610195751	3089684	2.72	72.797	77.898
PAN	2002	8.51807781515595	5435.02629240495	3149265	2.698	72.93	78.122
PAN	2003	9.98742407723405	5557.86783428419	3209174	2.679	73.048	78.352
PAN	2004	11.1408625409415	5865.59873763933	3269541	2.663	73.154	78.586
PAN	2005	11.4840092783071	6172.39507307927	3330465	2.651	73.257	78.822
PAN	2006	17.3495661695931	6584.98055163726	3391905	2.643	73.36	79.058
PAN	2007	22.29	7241.95848866229	3453807	2.637	73.471	79.294
PAN	2008	33.82	7814.38034120803	3516268	2.632	73.592	79.527
PAN	2009	39.08	7772.00502181767	3579385	2.628	73.729	79.755
PAN	2010	40.1	8080.83822506562	3643222	2.622	73.883	79.976
PAN	2011	42.7	8838.45156101549	3707782	2.613	74.055	80.187
PAN	2012	40.3018952210488	9535.18882953526	3772938	2.601	74.241	80.387
PAN	2013	44.03	10019.4386034966	3838462	2.585	74.438	80.577
PAN	2014	44.92	10350.3995439522	3903986	2.565	74.643	80.757
PAN	2015	51.2054249948687	10747.8416197677	3969249	2.541	74.855	80.928
PNG	1990	0	1490.94646858591	4313059	4.802	56.179	61.86
PNG	1991	..	1592.68505992979	4423007	4.756	56.487	62.186
PNG	1992	..	1768.2757542499	4535520	4.723	56.81	62.509
PNG	1993	..	2038.17201490016	4651169	4.7	57.141	62.802
PNG	1994	..	2105.22257524456	4770606	4.683	57.476	63.06
PNG	1995	..	1984.05484464861	4894276	4.668	57.813	63.286
PNG	1996	0.00206702280091511	2082.95165634461	5022437	4.653	58.15	63.488
PNG	1997	0.100588320971699	1950.18652103842	5154910	4.632	58.484	63.685
PNG	1998	0.234958541565341	1828.35007450664	5291178	4.604	58.816	63.892
PNG	1999	0.667113314914652	1814.50555580302	5430479	4.569	59.144	64.116
PNG	2000	0.835249302427624	1724.2316816262	5572222	4.525	59.47	64.363
PNG	2001	0.904103545170821	1678.77770583002	5716152	4.475	59.798	64.64
PNG	2002	1.3216569348661	1634.31998710903	5862316	4.422	60.129	64.939
PNG	2003	1.37440466802801	1628.46284586003	6010724	4.368	60.461	65.255
PNG	2004	1.5079127722725	1631.8377345073	6161517	4.315	60.79	65.578
PNG	2005	1.71619047556782	1693.27510354728	6314709	4.263	61.108	65.899
PNG	2006	1.754487260668	1690.48167232136	6470272	4.21	61.404	66.201
PNG	2007	1.79055936140245	1833.4159213506	6627922	4.156	61.672	66.477
PNG	2008	1.15	1785.12512134046	6787187	4.101	61.909	66.719
PNG	2009	1.61	1862.63205188395	6947447	4.043	62.114	66.929
PNG	2010	1.28	2004.81811175089	7108239	3.985	62.29	67.108
PNG	2011	2	1982.09332383604	7269348	3.926	62.443	67.266
PNG	2012	3.5	2029.15190820017	7430836	3.869	62.584	67.417
PNG	2013	5.1	2061.90724744206	7592865	3.813	62.72	67.57
PNG	2014	6.5	2329.89086952049	7755785	3.759	62.857	67.73
PNG	2015	7.9	2402.53624605015	7919825	3.707	62.996	67.899
PRY	1990	0	2671.12409949787	4213742	4.547	65.817	70.318
PRY	1991	..	2694.32070430797	4323410	4.457	65.993	70.499
PRY	1992	..	2672.44972177902	4432736	4.368	66.169	70.682
PRY	1993	..	2736.96752212206	4541902	4.282	66.345	70.867
PRY	1994	..	2814.7661998996	4651225	4.196	66.521	71.051
PRY	1995	..	2937.57637513657	4760850	4.108	66.704	71.237
PRY	1996	0.020359611823641	2916.51674552311	4870694	4.014	66.905	71.431
PRY	1997	0.0995767192816775	2973.31446691352	4980344	3.911	67.129	71.635
PRY	1998	0.194904950702691	2911.63312797183	5089310	3.798	67.38	71.852
PRY	1999	0.381657320196943	2812.38282804099	5196937	3.678	67.654	72.079
PRY	2000	0.747630711548184	2692.50494430328	5302700	3.553	67.942	72.314
PRY	2001	1.09879383569333	2618.72528345883	5406624	3.431	68.234	72.551
PRY	2002	1.79496959770244	2569.69184723023	5508611	3.315	68.515	72.784
PRY	2003	2.11194208210034	2633.23560772237	5607950	3.21	68.778	73.01
PRY	2004	3.45243843137079	2694.05949274428	5703740	3.119	69.018	73.227
PRY	2005	7.90700786141285	2707.97467139044	5795494	3.04	69.238	73.436
PRY	2006	7.96207388394416	2796.03148974837	5882796	2.97	69.445	73.64
PRY	2007	11.21	2906.43569933944	5966159	2.907	69.646	73.844
PRY	2008	14.27	3049.87397660824	6047117	2.846	69.848	74.048
PRY	2009	18.9	2890.34347189678	6127837	2.787	70.05	74.252
PRY	2010	19.8	3225.59175373637	6209877	2.73	70.248	74.451
PRY	2011	24.7635158793993	3320.79055030122	6293783	2.675	70.432	74.641
PRY	2012	29.34	3235.72314140837	6379219	2.625	70.595	74.817
PRY	2013	36.9	3640.52202426735	6465740	2.581	70.734	74.977
PRY	2014	43	3761.91184675878	6552584	2.542	70.849	75.12
PRY	2015	49.72	3822.86291849316	6639119	2.509	70.942	75.249
PER	1990	0	2679.93479305847	21826658	3.828	63.208	67.969
PER	1991	..	2683.29267139028	22283128	3.722	63.69	68.474
PER	1992	..	2615.50888600084	22737056	3.617	64.172	68.98
PER	1993	..	2699.56253676093	23184228	3.514	64.653	69.492
PER	1994	0.00850457833343858	2975.98055348597	23619356	3.413	65.133	70.011
PER	1995	0.0334123047076893	3140.77218924513	24038760	3.317	65.613	70.538
PER	1996	0.246232579968339	3175.5356197658	24441074	3.226	66.094	71.075
PER	1997	0.403429701123947	3328.59547484019	24827406	3.142	66.574	71.614
PER	1998	1.19038044043045	3266.57326476182	25199748	3.064	67.049	72.149
PER	1999	1.95249760760468	3268.5109643701	25561299	2.993	67.514	72.672
PER	2000	3.07643061137675	3310.77999316433	25914879	2.929	67.965	73.177
PER	2001	7.57876295717419	3287.28577554605	26261363	2.871	68.395	73.653
PER	2002	8.96694917040028	3422.23834850696	26601467	2.818	68.799	74.098
PER	2003	11.6	3520.27532160776	26937738	2.77	69.176	74.507
PER	2004	14.1	3649.3720481147	27273194	2.725	69.524	74.879
PER	2005	17.1	3831.36485077707	27610410	2.684	69.84	75.209
PER	2006	20.7	4069.77709804109	27949944	2.648	70.124	75.499
PER	2007	25.2	4362.94899163223	28292724	2.616	70.381	75.754
PER	2008	30.57	4703.07992816355	28641980	2.589	70.616	75.982
PER	2009	31.4	4695.67516656722	29001507	2.566	70.836	76.19
PER	2010	34.77	5022.49319096369	29373646	2.545	71.046	76.387
PER	2011	36.01	5270.94874674316	29759989	2.525	71.254	76.581
PER	2012	38.2	5520.55916695969	30158966	2.504	71.464	76.779
PER	2013	39.2	5765.8871375688	30565716	2.481	71.678	76.985
PER	2014	40.2	5825.19849361496	30973354	2.456	71.9	77.2
PER	2015	40.9	5937.28535183218	31376671	2.429	72.13	77.426
PHL	1990	0	1525.81242818405	61947348	4.32	62.601	68.046
PHL	1991	..	1479.69881249244	63508459	4.246	62.775	68.286
PHL	1992	..	1448.94266916971	65075486	4.177	62.94	68.518
PHL	1993	..	1444.64773166303	66650247	4.113	63.107	68.751
PHL	1994	0.00584425347924116	1472.98291209969	68236230	4.056	63.278	68.99
PHL	1995	0.0285857018207148	1506.58429990291	69835715	4.005	63.452	69.234
PHL	1996	0.0559460285306004	1558.71380859762	71446107	3.961	63.624	69.478
PHL	1997	0.136912962909744	1603.21686847206	73064764	3.922	63.788	69.714
PHL	1998	1.10340599442803	1559.20927748241	74693695	3.886	63.936	69.937
PHL	1999	1.43160880335918	1572.68776718104	76335812	3.85	64.07	70.144
PHL	2000	1.98225319605827	1607.20161563458	77991569	3.811	64.187	70.336
PHL	2001	2.52400566008269	1618.96975726266	79665315	3.766	64.29	70.513
PHL	2002	4.33227574643007	1643.20444145803	81352060	3.712	64.382	70.679
PHL	2003	4.85767226708512	1689.98021022803	83031954	3.65	64.467	70.836
PHL	2004	5.2436284521711	1768.10683834882	84678493	3.579	64.55	70.986
PHL	2005	5.3976363293955	1818.31543217477	86274237	3.503	64.632	71.131
PHL	2006	5.74058632534702	1880.19244778948	87809419	3.425	64.715	71.27
PHL	2007	5.97	1971.28171016508	89293490	3.349	64.802	71.404
PHL	2008	6.22	2020.15040952165	90751864	3.278	64.892	71.534
PHL	2009	9	2010.79931603205	92220879	3.214	64.987	71.662
PHL	2010	25	2129.49924654605	93726624	3.158	65.089	71.791
PHL	2011	29	2171.49218150826	95277940	3.109	65.198	71.923
PHL	2012	36.2351	2278.63591085875	96866642	3.067	65.313	72.06
PHL	2013	48.099023589	2399.6071898503	98481032	3.028	65.433	72.202
PHL	2014	49.6	2505.81886502261	100102249	2.992	65.557	72.349
PHL	2015	53.7	2615.6591018123	101716359	2.958	65.684	72.502
POL	1990	0	5947.45971614502	38110782	2.06	66.5	75.5
POL	1991	0.00522946814713956	5510.63122994354	38246193	2.07	66.1	75.3
POL	1992	0.0521271812521256	5631.92385263766	38363667	1.95	66.7	75.7
POL	1993	0.129961703924781	5827.61534058069	38461408	1.87	67.4	76
POL	1994	0.389098144429859	6123.12529457037	38542652	1.81	67.5	76.1
POL	1995	0.647752333087308	6539.91412066893	38594998	1.62	67.6	76.4
POL	1996	1.29520025466745	6930.73471396384	38624370	1.59	68.1	76.6
POL	1997	2.07346547356008	7373.60097938179	38649660	1.51	68.5	77
POL	1998	4.10227200222192	7711.10920525608	38663481	1.44	68.9	77.3
POL	1999	5.45644373006027	8069.74512532754	38660271	1.38	68.8	77.5
POL	2000	7.2854287080601	8526.27041970809	38258629	1.37	69.7	78
POL	2001	9.9006697073534	8635.06057461319	38248076	1.31	70.2	78.4
POL	2002	21.15	8815.43657860498	38230364	1.25	70.4	78.8
POL	2003	24.87	9135.64781390511	38204570	1.22	70.5	78.9
POL	2004	32.53	9610.44435606007	38182222	1.23	70.7	79.2
POL	2005	38.81	9950.57267533817	38165445	1.24	70.8	79.4
POL	2006	44.58	10572.176187544	38141267	1.27	70.9	79.6
POL	2007	48.6	11322.0546230391	38120560	1.31	71	79.7
POL	2008	53.13	11801.5997382439	38125759	1.39	71.3	80
POL	2009	58.97	12126.2156068515	38151603	1.4	71.5	80.1
POL	2010	62.32	12599.5335818707	38042794	1.41	72.1	80.6
POL	2011	61.94999896898	13224.5690913933	38063255	1.33	72.5	81.1
POL	2012	62.3099972714691	13437.2399417066	38063164	1.33	72.6	81.1
POL	2013	62.8492	13632.4979479006	38040196	1.29	73	81.2
POL	2014	66.6	14090.6151433595	38011735	1.32	73.7	81.7
POL	2015	67.997	14642.0964873911	37986412	1.32	73.5	81.6
PRT	1990	0	16687.2650889218	9983218	1.56	70.6	77.5
PRT	1991	0.100230570404158	17456.3867271691	9960235	1.56	70.6	77.6
PRT	1992	0.250426501374491	17660.2953779227	9952494	1.54	70.8	78
PRT	1993	0.450161608017278	17278.2994600342	9964675	1.52	71	78.2
PRT	1994	0.718905753552518	17398.1275122217	9991525	1.45	71.5	78.5
PRT	1995	1.49433452949831	18080.5470698711	10026176	1.41	71.8	79
PRT	1996	2.98087766974856	18642.5392918351	10063945	1.44	71.7	79
PRT	1997	4.95300195504893	19380.9754306285	10108977	1.47	71.9	79.1
PRT	1998	9.87044644226667	20207.2836776869	10160196	1.47	72.2	79.4
PRT	1999	14.7423378419006	20874.5784590797	10217828	1.5	72.5	79.6
PRT	2000	16.4304676923534	21513.4597301856	10289898	1.55	72.9	79.9
PRT	2001	18.0871365595338	21777.4081375365	10362722	1.45	73.4	80.4
PRT	2002	19.37	21824.9756172317	10419631	1.46	73.7	80.6
PRT	2003	29.67	21540.0697115796	10458821	1.44	74	80.6
PRT	2004	31.78	21877.9069419818	10483861	1.4	74.5	81
PRT	2005	34.99	22004.7994278972	10503330	1.41	74.9	81.4
PRT	2006	38.01	22306.2840517928	10522288	1.37	75.2	81.8
PRT	2007	42.09	22817.3218004267	10542964	1.35	75.2	81.6
PRT	2008	44.13	22829.8479963453	10558177	1.39	75.5	81.7
PRT	2009	48.27	22128.8455201899	10568247	1.34	75.8	81.8
PRT	2010	53.3	22538.6540773482	10573100	1.39	76.1	82.1
PRT	2011	55.2499968797194	22159.4754249441	10557560	1.35	77.3	83.8
PRT	2012	60.3399974868057	21353.2302573942	10514844	1.28	77.3	83.6
PRT	2013	62.0956	21228.0893566433	10457295	1.21	77.6	84
PRT	2014	64.59	21533.4901149674	10401062	1.23	78	84.4
PRT	2015	68.6329	22016.8369177565	10358076	1.31	78.1	84.3
PRI	1990	0	17320.804241436	3537000	2.219	69.856	78.698
PRI	1991	..	17595.0320318591	3562110	2.201	69.631	78.667
PRI	1992	..	18279.7104206616	3585176	2.179	69.461	78.656
PRI	1993	..	18968.2954601663	3615497	2.153	69.376	78.693
PRI	1994	0.0272546623869579	19579.5828053638	3649237	2.122	69.393	78.79
PRI	1995	0.135102783495628	20282.0324313574	3683103	2.086	69.528	78.952
PRI	1996	0.26816042751208	20519.7992426258	3724655	1.94	69.782	79.172
PRI	1997	1.33182215912345	21322.110834987	3759430	1.9	70.132	79.428
PRI	1998	2.6476466789641	22372.4138939573	3781101	1.9	70.548	79.698
PRI	1999	5.2656826509974	23460.4553762309	3800081	1.97425	71.008	79.973
PRI	2000	10.4746482089399	24161.1608814414	3810605	2.0485	72.66	80.92
PRI	2001	15.6300309162012	25631.6210089665	3818774	1.9346	72.94	81.4
PRI	2002	17.5476475654777	25833.1942972616	3823701	1.8317	73.58	82.15
PRI	2003	19.7070256578252	25830.821791355	3826095	1.7624	74.12	82.22
PRI	2004	22.1307382347014	28084.9294324536	3826878	1.7822	74.21	82.34
PRI	2005	23.4000504486583	27566.5886153971	3821362	1.7702	74.34	82.45
PRI	2006	25.4424182102582	27293.3468972834	3805214	1.7123	74.47	82.56
PRI	2007	27.86	27134.5480291002	3782995	1.6505	74.46	82.59
PRI	2008	38	26790.8293670124	3760866	1.6516	74.023	81.978
PRI	2009	41.5	26411.4147270047	3740410	1.6528	74.262	82.232
PRI	2010	45.3	26435.7401871545	3721525	1.6235	74.515	82.496
PRI	2011	48	26647.3776012974	3678732	1.5965	74.779	82.758
PRI	2012	68.9999826014151	26979.6622433289	3634488	1.5425	75.043	83.004
PRI	2013	68.999990004	27206.8739018448	3593077	1.47	75.303	83.225
PRI	2014	..	27325.6519141063	3534874	1.432	75.555	83.417
PRI	2015	63.47	27501.60767535	3473177	1.3365	75.801	83.581
QAT	1990	0	..	476445	4.013	74.102	76.159
QAT	1991	..	..	487491	3.893	74.26	76.339
QAT	1992	..	..	495517	3.795	74.407	76.511
QAT	1993	..	..	501566	3.714	74.544	76.674
QAT	1994	..	..	507095	3.647	74.675	76.832
QAT	1995	0.190209534823562	..	513455	3.588	74.799	76.986
QAT	1996	0.930185832525622	..	522304	3.532	74.919	77.138
QAT	1997	3.08374918598091	..	534608	3.473	75.036	77.289
QAT	1998	3.52002984985313	..	550430	3.407	75.15	77.439
QAT	1999	4.07072891489632	..	569447	3.329	75.261	77.589
QAT	2000	4.86367917875156	60858.1912230348	592267	3.236	75.365	77.736
QAT	2001	6.17026856093911	60707.1198813964	616886	3.124	75.459	77.877
QAT	2002	10.2261289281118	62167.557648297	645659	2.996	75.542	78.011
QAT	2003	19.242336421002	60460.4202003675	688586	2.858	75.613	78.136
QAT	2004	20.701647851169	65405.7177707633	758855	2.713	75.679	78.253
QAT	2005	24.733493781051	61688.8119300477	864863	2.569	75.746	78.367
QAT	2006	28.9741127135829	66623.136105089	1010382	2.433	75.826	78.479
QAT	2007	37	66761.6227443087	1189633	2.312	75.925	78.595
QAT	2008	44.3	67262.4517149952	1389342	2.211	76.047	78.717
QAT	2009	53.1	65769.0071794388	1590780	2.13	76.193	78.847
QAT	2010	69	70306.2278449301	1779676	2.07	76.36	78.985
QAT	2011	69	72670.9586637702	1952054	2.027	76.541	79.131
QAT	2012	69.3	70396.8161178956	2109568	1.997	76.727	79.28
QAT	2013	85.3	68899.4853105472	2250473	1.972	76.909	79.432
QAT	2014	91.49	67901.2188129755	2374419	1.95	77.084	79.584
QAT	2015	92.8848264535481	67277.24312946	2481539	1.929	77.251	79.735
ROU	1990	0	5356.37243140753	23201835	1.83	66.59	73.05
ROU	1991	..	4705.12103036582	23001155	1.59	66.56	73.17
ROU	1992	..	4331.57020167018	22794284	1.51	66.56	73.17
ROU	1993	0.00370321429851994	4403.78261459371	22763280	1.43	66.1	73.2
ROU	1994	0.0263001616407934	4583.59557191729	22730211	1.4	65.9	73.3
ROU	1995	0.0749527555146049	4920.72787703021	22684270	1.33	65.7	73.4
ROU	1996	0.221622649231938	5125.89835275819	22619004	1.3	65.3	73.1
ROU	1997	0.445444675615383	4893.09441700005	22553978	1.32	65.2	73
ROU	1998	2.23764947274713	4800.89005913164	22507344	1.32	66.1	73.7
ROU	1999	2.69758021659411	4789.12516893729	22472040	1.3	67	74.2
ROU	2000	3.61371729139783	4910.18087245182	22442971	1.31	67.7	74.8
ROU	2001	4.53866902895312	5257.61512467698	22131970	1.27	67.6	74.9
ROU	2002	6.58	5632.35085978001	21730496	1.27	67.4	74.8
ROU	2003	8.9	5986.52074578737	21574326	1.3	67.7	75.1
ROU	2004	15	6523.97656775663	21451748	1.33	68.0333	75.3333
ROU	2005	21.5	6838.24946883513	21319685	1.4	68.3667	75.5667
ROU	2006	24.66	7433.01195059568	21193760	1.42	68.7	75.8
ROU	2007	28.3	8061.40553238455	20882982	1.45	69.2	76.1
ROU	2008	32.42	8873.91518096511	20537875	1.6	69.2	76.1
ROU	2009	36.6	8419.28357376302	20367487	1.66	69.7	77.1
ROU	2010	39.93	8231.31277057833	20246871	1.59	69.8	77.3
ROU	2011	40.0099967810008	8439.80074768731	20147528	1.47	70.8	78.2
ROU	2012	45.8799942529424	8582.42302492229	20058035	1.52	70.9	78.1
ROU	2013	49.7645	8918.57501928123	19983693	1.46	71.6	78.7
ROU	2014	54.08	9227.43745499623	19908979	1.52	71.4	78.7
ROU	2015	55.7632	9639.38725500793	19815481	1.58	71.5	78.7
RUS	1990	0	9534.49562145996	148292000	1.892	63.73	74.3
RUS	1991	..	9033.07192326919	148624000	1.732	63.45	73.75
RUS	1992	0.000672532173956015	7717.09454344013	148689000	1.552	62	71.99
RUS	1993	0.0134472378929609	7056.15511958363	148520000	1.385	58.97	71.2
RUS	1994	0.053817492719435	6176.86609952928	148336000	1.4	57.55	71.73
RUS	1995	0.148151042331137	5919.34063407522	148375726	1.337	58.12	71.59
RUS	1996	0.269752929717445	5714.55123720316	148160042	1.27	59.62	72.4
RUS	1997	0.4729637629624	5804.14240311293	147915307	1.218	60.85	72.84
RUS	1998	0.812744450672325	5505.62779004877	147670692	1.232	61.22	73.13
RUS	1999	1.01898461403203	5876.14516013283	147214392	1.157	59.87	72.4
RUS	2000	1.97723010897647	6491.00135927102	146596557	1.195	59.03	72.26
RUS	2001	2.94436778664985	6850.51712899489	145976083	1.223	58.92	72.17
RUS	2002	4.12827181796644	7208.57072219707	145306046	1.286	58.68	71.9
RUS	2003	8.29886061553908	7769.67022522781	144648257	1.32	58.56	71.86
RUS	2004	12.8593889008473	8360.81191962973	144067054	1.344	58.91	72.36
RUS	2005	15.2266731976522	8927.90565842376	143518523	1.294	58.92	72.47
RUS	2006	18.0232774617216	9687.49351320027	143049528	1.305	60.43	73.34
RUS	2007	24.66	10532.3262706179	142805088	1.416	61.46	74.02
RUS	2008	26.83	11089.9299546553	142742350	1.502	61.92	74.28
RUS	2009	29	10219.5213064054	142785342	1.542	62.87	74.79
RUS	2010	43	10674.987707365	142849449	1.567	63.09	74.88
RUS	2011	49	11230.3891529493	142960868	1.582	64.04	75.61
RUS	2012	63.8	11621.3856814148	143201676	1.691	64.56	75.86
RUS	2013	67.97	11803.7089563761	143506911	1.707	65.13	76.3
RUS	2014	70.52	11680.593544877	143819666	1.75	65.29	76.47
RUS	2015	70.1	11325.7876875728	144096870	1.75	65.9	76.7
RWA	1990	0	360.088645913135	7235798	7.184	32.504	36.005
RWA	1991	..	360.196061765804	7051759	6.942	28.72	32.237
RWA	1992	..	401.259886315116	6701851	6.713	26.429	29.869
RWA	1993	..	392.247940135663	6299909	6.505	26.021	29.284
RWA	1994	..	204.731667459484	6005095	6.324	27.537	30.536
RWA	1995	..	280.443272664144	5928078	6.172	30.66	33.334
RWA	1996	0.000883371624548685	306.514140035293	6115168	6.046	34.763	37.093
RWA	1997	0.00162579102862498	327.178507427396	6522382	5.936	38.993	41.013
RWA	1998	0.0117635727735049	329.049186867712	7059813	5.835	42.683	44.465
RWA	1999	0.0671764824271024	319.157040060837	7593239	5.737	45.564	47.199
RWA	2000	0.0628314595107164	327.236038941254	8025703	5.64	47.585	49.175
RWA	2001	0.240672409832383	342.056776498741	8329406	5.543	48.935	50.577
RWA	2002	0.292784718792575	377.801246627099	8536205	5.445	50.052	51.814
RWA	2003	0.356918467272361	379.710112336393	8680346	5.345	51.269	53.194
RWA	2004	0.43085424337006	401.600793349623	8818438	5.243	52.661	54.778
RWA	2005	0.556041164839515	430.796705062065	8991735	5.135	54.23	56.56
RWA	2006	..	459.565954561249	9206580	5.021	55.904	58.464
RWA	2007	2.11538717825754	482.037013559094	9447402	4.9	57.536	60.337
RWA	2008	4.5	521.445417840325	9708169	4.774	59.006	62.056
RWA	2009	7.7	539.074308376266	9977446	4.644	60.282	63.575
RWA	2010	8	563.401345326449	10246842	4.515	61.348	64.869
RWA	2011	7	592.98942829937	10516071	4.389	62.215	65.939
RWA	2012	8.02385427694765	627.968476614943	10788853	4.269	62.934	66.832
RWA	2013	9	640.813758392639	11065151	4.158	63.551	67.593
RWA	2014	10.6	672.639641782578	11345357	4.058	64.087	68.241
RWA	2015	18	714.393932013572	11629553	3.967	64.556	68.789
WSM	1990	0	2333.76468229484	162866	5.118	61.817	68.425
WSM	1991	..	2263.27312295205	164076	5.034	62.337	68.942
WSM	1992	..	2238.36527844474	165570	4.956	62.851	69.45
WSM	1993	..	2307.32532277415	167207	4.882	63.355	69.944
WSM	1994	..	2227.60808351717	168788	4.815	63.844	70.42
WSM	1995	..	2357.15235800415	170157	4.751	64.314	70.872
WSM	1996	..	2509.7633685494	171283	4.692	64.758	71.296
WSM	1997	0.174571862507201	2512.48999530835	172198	4.637	65.176	71.692
WSM	1998	0.230359014524136	2556.01386662495	172981	4.587	65.57	72.065
WSM	1999	0.285308332715165	2600.23926861232	173755	4.541	65.943	72.416
WSM	2000	0.566392532680849	2766.53104153647	174610	4.503	66.301	72.753
WSM	2001	1.68990283058724	2942.41193933644	175566	4.476	66.653	73.082
WSM	2002	2.24483267578443	3052.56499842121	176582	4.46	67.005	73.41
WSM	2003	2.79963044878076	3171.00860587818	177662	4.454	67.365	73.744
WSM	2004	3.07552941044897	3296.90235240644	178781	4.456	67.735	74.088
WSM	2005	3.35259211246829	3412.02830379059	179929	4.46	68.121	74.448
WSM	2006	4.46917387320954	3456.82243616669	181094	4.46	68.523	74.827
WSM	2007	4.74998323535329	3651.35095100726	182286	4.45	68.936	75.224
WSM	2008	5.03161531623702	3663.27681608577	183526	4.426	69.353	75.63
WSM	2009	6	3462.60922404191	184826	4.388	69.768	76.039
WSM	2010	7	3453.43429763501	186205	4.338	70.171	76.442
WSM	2011	11	3624.57290241731	187665	4.277	70.553	76.825
WSM	2012	12.92249	3609.73711936851	189194	4.212	70.907	77.181
WSM	2013	15.3	3510.92488288331	190757	4.148	71.231	77.503
WSM	2014	21.2	3524.59564866734	192290	4.086	71.523	77.79
WSM	2015	25.407009766593	3555.05603271721	193759	4.029	71.787	78.043
SMR	1990	0	..	24043	..	..	..
SMR	1991	..	..	24386	..	..	..
SMR	1992	..	..	24749	..	..	..
SMR	1993	..	..	25141	..	..	..
SMR	1994	..	..	25516	..	..	..
SMR	1995	1.36213271064409	..	25877	..	..	..
SMR	1996	1.42807518622872	..	26209	..	..	..
SMR	1997	1.41854847985278	60836.7432123453	26508	..	..	..
SMR	1998	1.40855794122126	64697.1458668642	26799	..	..	..
SMR	1999	42.8033157498116	69744.3487561355	27096	..	..	..
SMR	2000	48.7994953055999	70449.0349570552	27418	..	..	..
SMR	2001	50.3416690898517	73438.6502394287	27762	..	..	..
SMR	2002	50.8348399446985	72748.7264217632	28121	..	..	..
SMR	2003	50.003453038674	74582.2486194762	28494	..	..	..
SMR	2004	50.5663430420712	76998.2117645224	28866	..	..	..
SMR	2005	50.2595641966736	77823.1926048565	29240	..	..	..
SMR	2006	50.2086593635889	79802.9837757215	29614	..	..	..
SMR	2007	50.3648221088655	84457.8594693017	29977	..	..	..
SMR	2008	54.52	84793.6483103539	30351	..	..	..
SMR	2009	54.21	73024.1110592341	30723	..	..	..
SMR	2010	..	68758.368617233	31110	..	..	..
SMR	2011	49.6	61488.7678599557	31504	..	..	..
SMR	2012	..	56116.9536790444	31914	1.26	84.1	86.8
SMR	2013	..	53759.8385038494	32303	..	..	..
SMR	2014	..	52708.0007998042	32657	..	..	..
SMR	2015	..	52476.9701283514	32960	..	..	..
STP	1990	0	..	113893	5.82	59.989	63.643
STP	1991	..	..	116294	5.765	60.156	63.802
STP	1992	..	..	118816	5.71	60.319	63.96
STP	1993	..	..	121407	5.655	60.481	64.118
STP	1994	..	..	123973	5.6	60.643	64.275
STP	1995	..	..	126454	5.545	60.801	64.428
STP	1996	..	..	128821	5.491	60.951	64.574
STP	1997	..	..	131107	5.437	61.096	64.712
STP	1998	0.295847047076661	..	133418	5.384	61.236	64.847
STP	1999	0.363203161320316	..	135886	5.33	61.378	64.984
STP	2000	4.6385168164075	..	138606	5.278	61.534	65.139
STP	2001	6.31091788794615	862.903367655779	141622	5.226	61.72	65.327
STP	2002	7.580665168911	863.494054169944	144889	5.174	61.942	65.556
STP	2003	10.1618443069961	898.652802686238	148372	5.123	62.199	65.829
STP	2004	13.3228526892178	911.005601892287	151969	5.072	62.486	66.139
STP	2005	13.759484215906	952.679773601158	155630	5.022	62.786	66.471
STP	2006	14.1820197774712	1015.39539152846	159328	4.974	63.078	66.805
STP	2007	14.5904831987414	1024.17905961536	163101	4.927	63.342	67.12
STP	2008	15.48	1082.71488218673	166913	4.88	63.564	67.401
STP	2009	16.41	1083.66427087711	170813	4.835	63.74	67.641
STP	2010	18.75	1129.75496146547	174776	4.788	63.873	67.841
STP	2011	20.1612	1152.8997798885	178800	4.74	63.973	68.007
STP	2012	21.5724	1162.53739656703	182889	4.689	64.058	68.155
STP	2013	23	1191.43677480556	187045	4.635	64.145	68.299
STP	2014	24.41	1241.45936839771	191266	4.578	64.239	68.445
STP	2015	25.82	1260.62750708797	195553	4.518	64.343	68.594
SAU	1990	0	18002.7387272615	16326815	5.911	67.469	70.945
SAU	1991	..	20040.4957041795	16867829	5.761	67.841	71.426
SAU	1992	..	20226.8542212626	17378833	5.594	68.198	71.882
SAU	1993	..	19413.7829327585	17859750	5.407	68.548	72.308
SAU	1994	..	19041.0583983076	18311090	5.2	68.896	72.7
SAU	1995	0.0109561335585549	18648.8568670781	18735841	4.98	69.246	73.057
SAU	1996	0.0267326514047821	18744.7805145329	19131578	4.754	69.599	73.377
SAU	1997	0.0520990308798771	18588.3043453831	19505576	4.533	69.947	73.662
SAU	1998	0.101429892697824	18763.5859281919	19882458	4.325	70.283	73.914
SAU	1999	0.493585340238987	17690.917568779	20294406	4.137	70.6	74.134
SAU	2000	2.21069180908888	18263.2300818186	20764312	3.971	70.888	74.319
SAU	2001	4.6810531658103	17585.390454968	21303592	3.83	71.138	74.465
SAU	2002	6.38470501955932	16619.4346590337	21906308	3.708	71.344	74.573
SAU	2003	8.00158289090878	17954.9497936841	22556425	3.601	71.508	74.65
SAU	2004	10.2345329969583	18822.7300411973	23228890	3.505	71.635	74.704
