countryCode	year	sex	laborForcePartipation	pctAdvancedEdu	pctBasicEdu	lifeExpect	literacyRate
SVN	2004	Male	..	65.552001953125	35.0493011474609	79.7869033813477	73.5
SVN	2005	Male	65.984001159668	74.1	..	35.5029983520508	79.4382019042969
SVN	2006	Male	74.55	80.3420028686523	65.6699981689453	..	34.706901550293
SVN	2007	Male	81.3796997070313	35.7849006652832	75	66.375	..
SVN	2008	Male	34.6650009155273	..	80.3781967163086	75.4	65.609001159668
SVN	2009	Male	..	65.5630035400391	34.4640998840332	80.1768035888672	75.8
SVN	2010	Male	65.4929962158203	76.3	..	34.4096984863281	80.0836029052734
SVN	2011	Male	76.8	80.2449035644531	63.9469985961914	..	30.7521991729736
SVN	2012	Male	78.5765991210938	29.6380996704102	77.1	63.2719993591309	..
SVN	2013	Male	29.2558002471924	..	77.2387008666992	77.2	63.2400016784668
SVN	2014	Male	..	63.1949996948242	31.1648006439209	76.9276962280273	78.2
SVN	2015	Male	62.851001739502	77.8	..	28.7668991088867	76.8733978271484
SVN	2016	Male	77.8	77.9728012084961	61.4080009460449	..	26.051700592041
SLB	1990	Male	79.8089981079102	56.31	..	..	..
SLB	1991	Male	56.824	..	79.6129989624023	..	..
SLB	1992	Male	..	..	57.447	79.1240005493164	..
SLB	1993	Male	..	..	..	58.112	79.1159973144531
SLB	1994	Male	..	78.8610000610352	..	..	58.782
SLB	1995	Male	78.6790008544922	59.43	..	..	..
SLB	1996	Male	60.043	..	78.8840026855469	..	..
SLB	1997	Male	..	..	60.627	79.2850036621094	..
SLB	1998	Male	..	..	..	61.192	79.5120010375977
SLB	1999	Male	83.6999969482422	79.8519973754883	..	..	61.734
SLB	2000	Male	80.9489974975586	62.256	..	..	..
SLB	2001	Male	62.765	..	81.6210021972656	..	..
SLB	2002	Male	..	..	63.272	81.9759979248047	..
SLB	2003	Male	..	..	..	63.784	81.8690032958984
SLB	2004	Male	..	81.8030014038086	..	..	64.301
SLB	2005	Male	81.6829986572266	64.821	..	..	..
SLB	2006	Male	65.342	..	81.556999206543	..	..
SLB	2007	Male	..	..	65.855	81.3870010375977	..
SLB	2008	Male	..	..	..	66.352	81.1999969482422
SLB	2009	Male	..	81.5660018920898	..	..	66.828
SLB	2010	Male	81.3550033569336	67.276	..	..	..
SLB	2011	Male	67.691	..	80.8119964599609	..	..
SLB	2012	Male	..	..	68.071	80.640998840332	..
SLB	2013	Male	..	..	..	68.419	80.5490036010742
SLB	2014	Male	..	80.5400009155273	..	..	68.735
SLB	2015	Male	80.4260025024414	69.024	..	..	..
SLB	2016	Male	69.289	..	80.3730010986328	..	..
SOM	1990	Male	76.2119979858398	43.903	..	..	..
SOM	1991	Male	43.786	..	76.2929992675781	..	..
SOM	1992	Male	..	..	43.885	76.3939971923828	..
SOM	1993	Male	..	..	..	44.242	76.5139999389648
SOM	1994	Male	..	76.6309967041016	..	..	44.85
SOM	1995	Male	76.7600021362305	45.655	..	..	..
SOM	1996	Male	46.562	..	76.8119964599609	..	..
SOM	1997	Male	..	..	47.454	76.8489990234375	..
SOM	1998	Male	..	..	..	48.237	76.8610000610352
SOM	1999	Male	..	76.8499984741211	..	..	48.872
SOM	2000	Male	76.7900009155273	49.349	..	..	..
SOM	2001	Male	49.695	..	76.6809997558594	..	..
SOM	2002	Male	..	..	49.976	76.5289993286133	..
SOM	2003	Male	..	..	..	50.248	76.3539962768555
SOM	2004	Male	..	76.1669998168945	..	..	50.529
SOM	2005	Male	75.9789962768555	50.829	..	..	..
SOM	2006	Male	51.148	..	75.7490005493164	..	..
SOM	2007	Male	..	..	51.472	75.5350036621094	..
SOM	2008	Male	..	..	..	51.793	75.3430023193359
SOM	2009	Male	..	75.1640014648438	..	..	52.114
SOM	2010	Male	74.9749984741211	52.439	..	..	..
SOM	2011	Male	52.775	..	74.7760009765625	..	..
SOM	2012	Male	..	..	53.126	74.5830001831055	..
SOM	2013	Male	..	..	..	53.492	74.4189987182617
SOM	2014	Male	..	74.3109970092773	..	..	53.873
SOM	2015	Male	74.2679977416992	54.267	..	..	..
SOM	2016	Male	54.669	..	74.2480010986328	..	..
ZAF	1990	Male	66.2770004272461	58.483	..	..	..
ZAF	1991	Male	58.645	..	65.8820037841797	..	..
ZAF	1992	Male	..	..	58.653	65.5169982910156	..
ZAF	1993	Male	..	..	..	58.499	65.0640029907227
ZAF	1994	Male	..	64.5490036010742	..	..	58.182
ZAF	1995	Male	64.0210037231445	57.688	..	..	..
ZAF	1996	Male	57.012	..	63.5089988708496	84.0713806152344	..
ZAF	1997	Male	..	..	56.187	63.0470008850098	..
ZAF	1998	Male	..	..	..	55.263	62.6549987792969
ZAF	1999	Male	..	62.2369995117188	..	..	54.291
ZAF	2000	Male	61.8019981384277	53.321	..	43.3907012939453	81.0477981567383
ZAF	2001	Male	52.401	85.3507995605469	61.4389991760254	..	42.0924987792969
ZAF	2002	Male	43.7742004394531	19.9050998687744	51.573	61.0620002746582	..
ZAF	2003	Male	38.7330017089844	..	86.0027008056641	50.888	60.7280006408691
ZAF	2004	Male	..	61.2319984436035	36.5346984863281	84.1668014526367	50.393
ZAF	2005	Male	61.7569999694824	50.15	..	38.2869987487793	82.4785003662109
ZAF	2006	Male	50.209	83.6802978515625	62.2330017089844	..	37.5512008666992
ZAF	2007	Male	84.3159027099609	37.2914009094238	50.558	62.7400016784668	90.7175903320313
ZAF	2008	Male	47.8418998718262	..	86.5770034790039	51.167	64.120002746582
ZAF	2009	Male	94.1214599609375	62.1829986572266	46.0469017028809	85.8735961914063	52.002
ZAF	2010	Male	60.4539985656738	53.014	94.1438522338867	44.3782997131348	84.6174011230469
ZAF	2011	Male	54.144	84.2362976074219	59.8390007019043	94.2450866699219	44.2092018127441
ZAF	2012	Male	83.6455993652344	49.5233993530273	55.317	60.3339996337891	94.9637222290039
ZAF	2013	Male	44.8353996276855	..	84.697998046875	56.463	60.4620018005371
ZAF	2014	Male	95.2868499755859	60.6549987792969	45.2519989013672	84.1700973510742	57.526
ZAF	2015	Male	61.9020004272461	58.458	95.3965301513672	46.7879981994629	83.5838012695313
ZAF	2016	Male	59.231	83.0839004516602	62.0359992980957	..	47.225399017334
SAS	1990	Male	84.8379780800505	57.791799196175	58.25473	..	..
SAS	1991	Male	58.2311298473498	..	84.7332916680247	58.32356	..
SAS	1992	Male	..	..	58.6756931039278	84.6449521593155	59.84322
SAS	1993	Male	..	60.8845	..	59.1210079813589	84.4860467697241
SAS	1994	Male	61.51701	84.4728141388541	56.9166984558105	73.1093978881836	59.5645291175811
SAS	1995	Male	84.2327189207225	60.0025409619003	62.15671	..	..
SAS	1996	Male	60.4324247588045	..	84.0248849168103	62.79161	..
SAS	1997	Male	..	..	60.8546534679562	83.8107200150048	63.42505
SAS	1998	Male	..	68.59303	..	61.2679755086898	83.5610649949663
SAS	1999	Male	69.1217	83.3712960576714	..	..	61.671688677956
SAS	2000	Male	83.1586975594092	62.0663213516314	69.66033	55.8460998535156	69.2059020996094
SAS	2001	Male	62.4531553958449	..	83.1853107977027	69.85132	..
SAS	2002	Male	..	..	62.836235382143	83.2224570898071	70.70478
SAS	2003	Male	..	71.61217	..	63.2162041956338	83.3013394833731
SAS	2004	Male	72.14416	83.3841092424066	..	..	63.5930415714159
SAS	2005	Male	83.511541242631	63.9663579861292	72.50458	57.3904991149902	68.2606964111328
SAS	2006	Male	64.3319482194621	..	83.137787408967	72.57479	..
SAS	2007	Male	..	..	64.6886079109943	82.6109098882253	73.13418
SAS	2008	Male	..	74.58847	..	65.0323962407698	82.0898653423895
SAS	2009	Male	75.11146	81.6407294659848	..	..	65.3626991060639
SAS	2010	Male	80.883209430136	65.6767837117352	75.55273	55.0718031124934	64.8824446788677
SAS	2011	Male	65.974487635813	..	80.413215890464	74.47033	..
SAS	2012	Male	63.208584858705	51.5982939826234	66.2571175968983	80.0209914137414	77.60621
SAS	2013	Male	..	77.94999	..	66.5249098726039	79.9140688070405
SAS	2014	Male	78.45169	79.6783868176885	..	..	66.7799214516312
SAS	2015	Male	79.5914456600682	67.0222437414967	78.92654	..	..
SAS	2016	Male	67.2546042366231	..	79.5286741375509	79.36755	..
SSD	1990	Male	77.552001953125	42.149	..	..	..
SSD	1991	Male	42.863	..	77.7330017089844	..	..
SSD	1992	Male	..	..	43.571	77.7249984741211	..
SSD	1993	Male	..	..	..	44.258	77.5970001220703
SSD	1994	Male	..	77.5429992675781	..	..	44.913
SSD	1995	Male	77.7789993286133	45.526	..	..	..
SSD	1996	Male	46.092	..	77.9359970092773	..	..
SSD	1997	Male	..	..	46.617	78.0699996948242	..
SSD	1998	Male	..	..	..	47.111	78.2190017700195
SSD	1999	Male	..	78.302001953125	..	..	47.578
SSD	2000	Male	78.2440032958984	48.022	..	..	..
SSD	2001	Male	48.448	..	78.2750015258789	..	..
SSD	2002	Male	..	..	48.863	78.129997253418	..
SSD	2003	Male	..	..	..	49.278	77.8529968261719
SSD	2004	Male	..	77.5329971313477	..	..	49.699
SSD	2005	Male	77.2389984130859	50.136	..	..	..
SSD	2006	Male	50.6	..	77.0410003662109	..	..
SSD	2007	Male	..	..	51.09	76.8290023803711	..
SSD	2008	Male	..	34.8369293212891	..	51.605	76.588996887207
SSD	2009	Male	..	76.2789993286133	..	..	52.141
SSD	2010	Male	75.870002746582	52.691	..	..	..
SSD	2011	Male	53.246	..	75.6380004882813	..	..
SSD	2012	Male	..	..	53.793	75.322998046875	..
SSD	2013	Male	..	..	..	54.325	74.9499969482422
SSD	2014	Male	..	74.5609970092773	..	..	54.836
SSD	2015	Male	74.1760025024414	55.326	..	..	..
SSD	2016	Male	55.796	..	73.9459991455078	..	..
ESP	1990	Male	67.5479965209961	73.34	..	..	..
ESP	1991	Male	73.42	..	67.2050018310547	98.0354919433594	..
ESP	1992	Male	84.6922988891602	49.056999206543	73.81	66.1259994506836	..
ESP	1993	Male	48.6935005187988	..	79.9243011474609	74.01	65.6119995117188
ESP	1994	Male	..	65.0210037231445	48.7233009338379	80.9123001098633	74.36
ESP	1995	Male	64.1080017089844	74.41	..	48.0901985168457	80.7492980957031
ESP	1996	Male	74.54	80.7912979125977	64.2289962768555	..	48.0046005249023
ESP	1997	Male	81.0106964111328	48.2370986938477	75.17	64.3830032348633	..
ESP	1998	Male	44.2653007507324	..	80.3304977416992	75.3	64.7109985351563
ESP	1999	Male	..	65.056999206543	43.8704986572266	80.2256011962891	75.4
ESP	2000	Male	65.7129974365234	75.6	..	44.2434997558594	80.5270004272461
ESP	2001	Male	76.1	79.5579986572266	65.4390029907227	..	44.9528999328613
ESP	2002	Male	80.9960021972656	43.8810997009277	76.3	66.0579986572266	..
ESP	2003	Male	46.5260009765625	..	81.6015014648438	76.4	66.8410034179688
ESP	2004	Male	98.143913269043	67.1699981689453	46.4508018493652	82.619499206543	76.7
ESP	2005	Male	67.9909973144531	77	98.6174697875977	46.2988014221191	82.1804962158203
ESP	2006	Male	77.7	82.5335006713867	68.1989974975586	..	46.9243011474609
ESP	2007	Male	82.7127990722656	47.3352012634277	77.8	68.2249984741211	98.6334609985352
ESP	2008	Male	48.2817001342773	98.4022979736328	82.6759033203125	78.2	68.3369979858398
ESP	2009	Male	98.4619369506836	67.5960006713867	48.2258987426758	82.7202987670898	78.5
ESP	2010	Male	67.3059997558594	78.7	98.5257110595703	48.1343002319336	82.2281036376953
ESP	2011	Male	79.5	82.1607971191406	66.6719970703125	98.5361862182617	47.8596000671387
ESP	2012	Male	82.7257995605469	47.4448013305664	79.5	66.1539993286133	98.6065292358398
ESP	2013	Male	46.9454002380371	98.7487487792969	81.9806976318359	80.2	65.5
ESP	2014	Male	98.7312698364258	64.9670028686523	51.1157989501953	81.5490036010742	80.4
ESP	2015	Male	64.7030029296875	80.1	98.7708892822266	50.7654991149902	81.2798004150391
ESP	2016	Male	80.1	80.8382034301758	64.2289962768555	98.8359680175781	49.9855003356934
LKA	1990	Male	79.3249969482422	66.285	..	..	..
LKA	1991	Male	66.416	..	78.1559982299805	..	..
LKA	1992	Male	..	..	66.461	76.6709976196289	..
LKA	1993	Male	..	..	..	66.393	77.1320037841797
LKA	1994	Male	..	76.8369979858398	..	..	66.232
LKA	1995	Male	74.9710006713867	66.048	..	..	..
LKA	1996	Male	65.946	..	75.9029998779297	..	..
LKA	1997	Male	..	..	66.014	76.629997253418	..
LKA	1998	Male	..	..	..	66.3	77.6190032958984
LKA	1999	Male	..	78.2600021362305	..	..	66.8
LKA	2000	Male	76.9629974365234	67.467	..	..	..
LKA	2001	Male	68.217	..	76.8710021972656	92.2702026367188	..
LKA	2002	Male	..	..	68.943	76.822998046875	..
LKA	2003	Male	..	..	..	69.562	76.7929992675781
LKA	2004	Male	..	76.75	..	..	70.038
LKA	2005	Male	76.677001953125	70.36	..	..	..
LKA	2006	Male	70.548	..	76.7009963989258	92.7136535644531	..
LKA	2007	Male	..	..	70.66	76.677001953125	..
LKA	2008	Male	..	92.2439270019531	..	70.748	76.5920028686523
LKA	2009	Male	..	76.4489974975586	..	..	70.834
LKA	2010	Male	76.318000793457	70.934	92.5784683227539	..	..
LKA	2011	Male	71.057	64.3600006103516	75.9130020141602	..	53.7099990844727
LKA	2012	Male	63.8600006103516	53.189998626709	71.197	75.9489974975586	..
LKA	2013	Male	54.7900009155273	..	63.7700004577637	71.351	76.2910003662109
LKA	2014	Male	..	75.4029998779297	54.8600006103516	63.3300018310547	71.521
LKA	2015	Male	74.8619995117188	71.707	..	..	..
LKA	2016	Male	71.906	..	74.3740005493164	..	..
KNA	1990	Male	..	..	..	..	..
KNA	1991	Male	..	..	..	..	..
KNA	1992	Male	..	..	66	..	..
KNA	1993	Male	..	..	..	..	..
KNA	1994	Male	..	..	..	..	..
KNA	1995	Male	..	..	..	..	..
KNA	1996	Male	..	..	..	..	..
KNA	1997	Male	..	..	67.49	..	..
KNA	1998	Male	..	..	..	..	..
KNA	1999	Male	..	..	..	..	..
KNA	2000	Male	..	..	..	..	..
KNA	2001	Male	..	..	..	..	..
KNA	2002	Male	..	..	68.8	..	..
KNA	2003	Male	..	..	..	..	..
KNA	2004	Male	..	..	..	..	..
KNA	2005	Male	..	..	..	..	..
KNA	2006	Male	..	..	..	..	..
KNA	2007	Male	..	..	..	..	..
KNA	2008	Male	..	..	..	..	..
KNA	2009	Male	..	..	..	..	..
KNA	2010	Male	..	..	..	..	..
KNA	2011	Male	..	..	..	..	..
KNA	2012	Male	..	..	..	..	..
KNA	2013	Male	..	..	..	..	..
KNA	2014	Male	..	..	..	..	..
KNA	2015	Male	..	..	..	..	..
KNA	2016	Male	..	..	..	..	..
LCA	1990	Male	78.2080001831055	68.727	..	..	..
LCA	1991	Male	68.925	..	78.3290023803711	..	..
LCA	1992	Male	..	..	69.075	78.0599975585938	..
LCA	1993	Male	..	..	..	69.175	77.8079986572266
LCA	1994	Male	..	77.5270004272461	..	..	69.231
LCA	1995	Male	77.1949996948242	69.259	..	..	..
LCA	1996	Male	69.277	..	76.8300018310547	..	..
LCA	1997	Male	..	..	69.307	76.4369964599609	..
LCA	1998	Male	..	..	..	69.366	76.0279998779297
LCA	1999	Male	..	75.6389999389648	..	..	69.463
LCA	2000	Male	75.2870025634766	69.605	..	..	..
LCA	2001	Male	69.795	..	75.0179977416992	..	..
LCA	2002	Male	..	..	70.019	75.2440032958984	..
LCA	2003	Male	..	..	..	70.264	75.3150024414063
LCA	2004	Male	..	75.2699966430664	..	..	70.522
LCA	2005	Male	75.5719985961914	70.781	..	..	..
LCA	2006	Male	71.028	..	75.568000793457	..	..
LCA	2007	Male	..	..	71.258	75.7409973144531	..
LCA	2008	Male	..	..	..	71.466	75.6039962768555
LCA	2009	Male	..	75.4869995117188	..	..	71.652
LCA	2010	Male	75.3450012207031	71.817	..	..	..
LCA	2011	Male	71.972	..	75.3980026245117	..	..
LCA	2012	Male	..	..	72.125	75.5510025024414	..
LCA	2013	Male	..	..	..	72.287	75.6750030517578
LCA	2014	Male	..	75.7809982299805	..	..	72.459
LCA	2015	Male	75.8140029907227	72.644	..	..	..
LCA	2016	Male	72.84	..	75.8949966430664	..	..
MAF	1990	Male	..	71.4	..	..	..
MAF	1991	Male	72.9	..	..	..	..
MAF	1992	Male	..	..	72.4	..	..
MAF	1993	Male	..	..	..	72.5	..
MAF	1994	Male	..	..	..	..	72.7
MAF	1995	Male	..	72.8	..	..	..
MAF	1996	Male	73	..	..	..	..
MAF	1997	Male	..	..	73.2	..	..
MAF	1998	Male	..	..	..	73.4	..
MAF	1999	Male	..	..	..	..	73.6
MAF	2000	Male	..	73.8	..	..	..
MAF	2001	Male	74	..	..	..	..
MAF	2002	Male	..	..	74.2	..	..
MAF	2003	Male	..	..	..	74.4	..
MAF	2004	Male	..	..	..	..	74.6
MAF	2005	Male	..	74.7	..	..	..
MAF	2006	Male	74.9	..	..	..	..
MAF	2007	Male	..	..	75.1	..	..
MAF	2008	Male	..	..	..	75.2	..
MAF	2009	Male	..	..	..	..	75.4
MAF	2010	Male	..	75.6	..	..	..
MAF	2011	Male	75.7	..	..	..	..
MAF	2012	Male	..	..	75.9	..	..
MAF	2013	Male	..	..	..	76	..
MAF	2014	Male	..	..	..	..	76.2
MAF	2015	Male	..	76.3	..	..	..
MAF	2016	Male	76.5	..	..	..	..
VCT	1990	Male	80.7929992675781	67.898	..	..	..
VCT	1991	Male	68.088	..	80.879997253418	..	..
VCT	1992	Male	..	..	68.245	80.6999969482422	..
VCT	1993	Male	..	..	..	68.362	80.6050033569336
VCT	1994	Male	..	80.7699966430664	..	..	68.436
VCT	1995	Male	80.5110015869141	68.467	..	..	..
VCT	1996	Male	68.452	..	80.6380004882813	..	..
VCT	1997	Male	..	..	68.404	80.6589965820313	..
VCT	1998	Male	..	..	..	68.339	80.6370010375977
VCT	1999	Male	..	80.6630020141602	..	..	68.275
VCT	2000	Male	80.7129974365234	68.237	..	..	..
VCT	2001	Male	68.252	..	80.8479995727539	..	..
VCT	2002	Male	..	..	68.334	80.7990036010742	..
VCT	2003	Male	..	..	..	68.486	80.693000793457
VCT	2004	Male	..	80.7200012207031	..	..	68.704
VCT	2005	Male	80.7819976806641	68.976	..	..	..
VCT	2006	Male	69.279	..	80.6380004882813	..	..
VCT	2007	Male	..	..	69.584	80.6709976196289	..
VCT	2008	Male	..	..	..	69.868	80.6709976196289
VCT	2009	Male	..	80.8190002441406	..	..	70.116
VCT	2010	Male	80.9860000610352	70.324	..	..	..
VCT	2011	Male	70.49	..	81.004997253418	..	..
VCT	2012	Male	..	..	70.628	80.9300003051758	..
VCT	2013	Male	..	..	..	70.75	80.8239974975586
VCT	2014	Male	..	80.7020034790039	..	..	70.86
VCT	2015	Male	80.5459976196289	70.963	..	..	..
VCT	2016	Male	71.061	..	80.4199981689453	..	..
SSF	1990	Male	76.7892444157495	48.137693884094	62.953	..	..
SSF	1991	Male	48.1258500623578	..	76.734942564037	63.01103	..
SSF	1992	Male	..	..	48.1278227224418	76.635581103951	63.64768
SSF	1993	Male	..	64.09426	..	48.1496535869972	76.4487110500185
SSF	1994	Male	64.68314	76.2230895919155	..	..	48.1916346516092
SSF	1995	Male	75.9765925633342	48.2514791861498	64.72262	..	..
SSF	1996	Male	48.3331360428431	..	75.8068330630002	65.11569	..
SSF	1997	Male	..	..	48.4449536121109	75.6465164625962	65.75281
SSF	1998	Male	..	66.3413	..	48.5970310285663	75.5054464416358
SSF	1999	Male	67.03217	75.3527064582031	..	..	48.8013873497281
SSF	2000	Male	75.2191156064492	49.076249313398	65.96988	..	..
SSF	2001	Male	49.4385768540889	..	75.1990053973792	66.67669	..
SSF	2002	Male	..	..	49.8957659550581	75.160197563603	67.73341
SSF	2003	Male	..	67.82701	..	50.4457093717351	75.0785425261588
SSF	2004	Male	69.94705	74.9303800971886	..	..	51.0788485502142
SSF	2005	Male	74.8815757494932	51.7787006503591	68.67269	..	..
SSF	2006	Male	52.5255598987118	..	74.8938942490066	68.09213	..
SSF	2007	Male	..	..	53.2919910484508	74.8756329865778	67.16631
SSF	2008	Male	..	66.46968	..	54.0511503689557	74.910353448519
SSF	2009	Male	67.75293	74.6866970193316	..	..	54.7841512103223
SSF	2010	Male	74.4345380958127	55.4752378544332	67.93162	..	..
SSF	2011	Male	56.1170080518408	..	74.2698658534326	69.0995	..
SSF	2012	Male	..	..	56.7162608487792	74.1920964023232	70.0609
SSF	2013	Male	..	70.4014	..	57.2764243850955	74.1184045575811
SSF	2014	Male	70.96726	73.9797461914457	..	..	57.7967472743599
SSF	2015	Male	73.8902976834619	58.2775491669786	71.28517	..	..
SSF	2016	Male	58.7191268555424	..	73.7739535495393	71.72621	..
SSA	1990	Male	76.7892444157495	48.1357520219547	62.94934	..	..
SSA	1991	Male	48.1235589005077	..	76.734942564037	63.00725	..
SSA	1992	Male	..	..	48.1255031829573	76.635581103951	63.64395
SSA	1993	Male	..	64.0905	..	48.1475579182614	76.4487110500185
SSA	1994	Male	64.67947	76.2230895919155	..	..	48.1893211104018
SSA	1995	Male	75.9765925633342	48.2492137463334	64.7188	..	..
SSA	1996	Male	48.3308837248977	..	75.8068330630002	65.1119	..
SSA	1997	Male	..	..	48.4427882545679	75.6465164625962	65.74909
SSA	1998	Male	..	66.33765	..	48.5946659283705	75.5054464416358
SSA	1999	Male	67.0286	75.3527064582031	..	..	48.799091429739
SSA	2000	Male	75.2191156064492	49.0739685060862	65.96605	..	..
SSA	2001	Male	49.4364578830644	..	75.1990053973792	66.67287	..
SSA	2002	Male	..	..	49.8937893524301	75.160197563603	67.72969
SSA	2003	Male	..	67.8232	..	50.4439150836641	75.0785425261588
SSA	2004	Male	69.94351	74.9303800971886	..	..	51.0768545284635
SSA	2005	Male	74.8815757494932	51.7770040317198	68.66889	..	..
SSA	2006	Male	52.5237810203598	..	74.8938942490066	68.08822	..
SSA	2007	Male	..	..	53.2903180414197	74.8756329865778	67.16225
SSA	2008	Male	..	66.46556	..	54.0496817682764	74.910353448519
SSA	2009	Male	67.74901	74.6866970193316	..	..	54.7827114417703
SSA	2010	Male	74.4345380958127	55.4737943054978	67.92778	..	..
SSA	2011	Male	56.1158495253267	..	74.2698658534326	69.09584	..
SSA	2012	Male	..	..	56.7150342623126	74.1920964023232	70.05743
SSA	2013	Male	..	70.39805	..	57.2752179010082	74.1184045575811
SSA	2014	Male	70.96405	73.9797461914457	..	..	57.7957559774996
SSA	2015	Male	73.8902976834619	58.2764577171225	71.28207	..	..
SSA	2016	Male	58.7182216310946	..	73.7739535495393	71.72323	..
SDN	1990	Male	76.6029968261719	54.025	..	..	..
SDN	1991	Male	54.189	..	76.3570022583008	..	..
SDN	1992	Male	..	..	54.372	76.1080017089844	..
SDN	1993	Male	..	..	..	54.58	75.859001159668
SDN	1994	Male	..	75.6139984130859	..	..	54.813
SDN	1995	Male	75.3740005493164	55.07	..	..	..
SDN	1996	Male	55.349	..	75.0660018920898	..	..
SDN	1997	Male	..	..	55.644	74.9390029907227	..
SDN	1998	Male	..	..	..	55.953	74.8109970092773
SDN	1999	Male	..	74.6849975585938	..	..	56.276
SDN	2000	Male	74.5630035400391	56.614	71.5810165405273	..	..
SDN	2001	Male	56.972	..	74.4690017700195	..	..
SDN	2002	Male	..	..	57.354	74.3809967041016	..
SDN	2003	Male	..	..	..	57.76	74.2829971313477
SDN	2004	Male	..	74.1569976806641	..	..	58.187
SDN	2005	Male	73.9960021972656	58.636	..	..	..
SDN	2006	Male	59.106	..	73.8450012207031	..	..
SDN	2007	Male	..	..	59.591	73.6269989013672	..
SDN	2008	Male	..	59.7982482910156	..	60.082	73.3470001220703
SDN	2009	Male	..	73.0169982910156	..	..	60.567
SDN	2010	Male	72.7480010986328	61.031	..	..	..
SDN	2011	Male	61.458	..	72.2880020141602	..	..
SDN	2012	Male	..	..	61.842	71.7080001831055	..
SDN	2013	Male	..	..	..	62.177	71.2649993896484
SDN	2014	Male	..	70.8349990844727	..	..	62.464
SDN	2015	Male	70.3629989624023	62.706	..	..	..
SDN	2016	Male	62.912	..	69.9800033569336	..	..
SUR	1990	Male	64.3710021972656	64.217	..	..	..
SUR	1991	Male	64.3	..	64.7890014648438	..	..
SUR	1992	Male	..	..	64.374	65.3649978637695	..
SUR	1993	Male	..	..	..	64.435	66.1989974975586
SUR	1994	Male	..	66.5329971313477	..	..	64.483
SUR	1995	Male	66.8089981079102	64.515	..	..	..
SUR	1996	Male	64.528	..	66.8889999389648	..	..
SUR	1997	Male	..	..	64.527	66.6900024414063	..
SUR	1998	Male	..	..	..	64.523	66.254997253418
SUR	1999	Male	..	65.6380004882813	..	..	64.526
SUR	2000	Male	65.7669982910156	64.556	..	..	..
SUR	2001	Male	64.631	..	65.734001159668	..	..
SUR	2002	Male	..	..	64.763	65.7180023193359	..
SUR	2003	Male	..	..	..	64.955	65.6620025634766
SUR	2004	Male	92.0163269042969	65.5199966430664	..	..	65.205
SUR	2005	Male	65.5230026245117	65.506	..	..	..
SUR	2006	Male	65.846	..	65.5139999389648	..	..
SUR	2007	Male	..	..	66.203	65.4660034179688	..
SUR	2008	Male	..	95.4929428100586	..	66.556	65.4420013427734
SUR	2009	Male	..	65.4369964599609	..	..	66.891
SUR	2010	Male	65.3610000610352	67.194	95.3647918701172	..	..
SUR	2011	Male	67.456	..	65.2460021972656	..	..
SUR	2012	Male	..	..	67.68	65.181999206543	94.869873046875
SUR	2013	Male	..	..	..	67.87	65.1169967651367
SUR	2014	Male	..	65.0810012817383	58.1300010681152	74.629997253418	68.026
SUR	2015	Male	65.1050033569336	68.154	..	..	..
SUR	2016	Male	68.261	..	65.3740005493164	..	..
SWE	1990	Male	72.0910034179688	74.81	..	..	..
SWE	1991	Male	74.94	..	71.6740036010742	..	..
SWE	1992	Male	..	..	75.35	70.0009994506836	..
SWE	1993	Male	..	..	..	75.48	68.3690032958984
SWE	1994	Male	..	67.9649963378906	..	..	76.06
SWE	1995	Male	68.5059967041016	76.16	..	51.4752998352051	86.5600967407227
SWE	1996	Male	76.52	88.5971984863281	68.0410003662109	..	64.7707977294922
SWE	1997	Male	82.2954025268555	48.9404983520508	76.7	67.6989974975586	..
SWE	1998	Male	50.0463981628418	..	80.9275970458984	76.9	67.6399993896484
SWE	1999	Male	..	67.3150024414063	49.7392997741699	81.9219970703125	77.1
SWE	2000	Male	66.5350036621094	77.4	..	49.7457008361816	80.7153015136719
SWE	2001	Male	77.6	82.1934967041016	66.8570022583008	..	51.8675003051758
SWE	2002	Male	82.6585998535156	51.0145988464355	77.7	66.5350036621094	..
SWE	2003	Male	50.1431007385254	..	83.7258987426758	77.9	66.484001159668
SWE	2004	Male	..	66.4089965820313	48.8572006225586	83.3328018188477	78.4
SWE	2005	Male	67.9919967651367	78.4	..	50.3126983642578	83.6289978027344
SWE	2006	Male	78.7	83.3071975708008	67.4779968261719	..	48.9384994506836
SWE	2007	Male	83.8237991333008	48.619701385498	78.9	67.6989974975586	..
SWE	2008	Male	47.7728996276855	..	84.1104965209961	79.1	67.8949966430664
SWE	2009	Male	..	67.3209991455078	46.4954986572266	83.7981033325195	79.4
SWE	2010	Male	67.3980026245117	79.5	..	46.6803016662598	83.2129974365234
SWE	2011	Male	79.9	82.6822967529297	67.3600006103516	..	46.9416999816895
SWE	2012	Male	82.9662017822266	46.7559013366699	79.9	67.234001159668	..
SWE	2013	Male	46.4234008789063	..	83.2502975463867	80.2	67.5940017700195
SWE	2014	Male	..	67.5749969482422	47.2271003723145	83.2822036743164	80.4
SWE	2015	Male	67.3059997558594	80.4	..	47.3077011108398	83.3932037353516
SWE	2016	Male	80.4	83.5401000976563	67.3570022583008	..	47.1172981262207
CHE	1990	Male	80.4739990234375	73.94	..	..	..
CHE	1991	Male	74.1	..	80.7440032958984	..	..
CHE	1992	Male	..	..	74.45	80.0899963378906	..
